Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2024-09-16,33.911834716796875,34.37663204478923,33.86626723749342,33.9391779856396,22614800
2024-09-17,33.75690460205078,33.89360704000245,33.44704087548752,33.875379352960394,23443700
2024-09-18,32.94579315185547,33.65665559602489,32.94579315185547,33.63842790815183,38777000
2024-09-19,33.055152893066406,33.51994672490323,32.982242147991634,33.32856123394546,25059700
2024-09-20,33.04603958129883,33.17363339394303,32.872881764717,33.05515516334709,48336200
2024-09-23,33.38324737548828,33.68399553525477,33.009588463914156,33.16451859664138,28218500
2024-09-24,33.51994705200195,34.00297205139666,33.465267469237965,33.9300613056104,35104100
2024-09-25,33.766014099121094,34.112333173018,33.68399125205539,33.811581574918584,38655300
2024-09-26,33.03692626953125,33.64753813458414,32.78174560671223,33.64753813458414,58048200
2024-09-27,32.90933609008789,33.15540464890356,32.745290384210776,33.15540464890356,34537400
2024-09-30,32.818199157714844,33.06426772779483,32.736176301021516,32.954905077729045,21146300
2024-10-01,33.69310760498047,34.19435680338625,32.654153836065596,32.81819605737922,49748200
2024-10-02,34.15790557861328,34.56801987313103,34.039427343180144,34.40397415532393,32014500
2024-10-03,34.57712936401367,34.66826779844513,33.91183443725511,34.12144762158377,31033000
2024-10-04,34.485992431640625,34.8140838236572,34.33105884026587,34.76851634733836,22526800
2024-10-07,34.969017028808594,34.978132610823295,34.54067854166682,34.668268877265476,36418000
2024-10-08,34.267269134521484,34.403975061821434,34.13056668379768,34.14879437254275,34142000
2024-10-09,33.92095184326172,34.194360208108456,33.72956285895062,34.0576542873971,30789800
2024-10-10,34.312835693359375,34.39485854390303,34.01208408250741,34.08499482813541,20630100
2024-10-11,34.285491943359375,34.312835210873246,34.01208360425026,34.26726425720868,16343000
2024-10-14,34.367515563964844,34.5406768479944,34.0394241590412,34.14879027839957,22279000
2024-10-15,34.084999084472656,34.09411119052617,33.77513533001105,33.911837780270616,28204600
2024-10-16,33.911834716796875,34.24904171210923,33.893607029760325,34.221698443266504,23041200
2024-10-17,33.656654357910156,33.91183502559379,33.43792558805571,33.91183502559379,22174300
2024-10-18,33.56551742553711,33.784242705959315,33.18274296993477,33.702219856657074,32000800
2024-10-21,33.03692626953125,33.766016360854024,32.99135879068154,33.72044888200431,28390000
2024-10-22,32.90933609008789,33.082493901146705,32.799973445028414,32.99135894302645,29144300
2024-10-23,32.49922180175781,32.75440246556959,32.41719894887891,32.72706267346856,30769100
2024-10-24,32.717952728271484,32.83642748624798,32.40808898322521,32.672381769660184,23058900
2024-10-25,32.94579315185547,33.255656892545524,32.67238131033555,32.772631855349395,32585900
2024-10-28,32.891109466552734,32.9275648416098,32.207586828824354,32.344292747000395,27507100
2024-10-29,32.818199157714844,33.191858065634236,32.62681365095573,33.10983868551687,26090200
2024-10-30,32.67238235473633,33.14629182485686,32.67238235473633,32.918450934024456,26144700
2024-10-31,32.7270622253418,32.85465255550061,32.47188156502417,32.69060685198906,25597000
2024-11-01,32.280494689941406,33.146290742138675,32.17113203935547,32.991360610189936,30605300
2024-11-04,32.35340118408203,32.763515415533384,32.244038547886845,32.71794794016668,24003600
2024-11-05,32.253150939941406,32.44453642413351,31.925059551854627,32.35340147258743,23990600
2024-11-06,32.26226806640625,32.316947649322834,31.93417666260387,31.94328876756473,28440800
2024-11-07,32.36251449584961,32.70883357939235,32.14378921529941,32.34429028628347,34081200
2024-11-08,32.97312927246094,33.10071959678393,32.38985723179832,32.672377670920504,49865100
2024-11-11,33.03692626953125,33.191856392935435,32.71795044100747,32.79997329356727,21446300
2024-11-12,33.656654357910156,33.82070006615702,33.11894975345117,33.13717744065369,39412300
2024-11-13,33.611083984375,33.78424178302682,33.29210470065779,33.67487914580333,34090000
2024-11-14,33.966522216796875,34.02120528505273,33.5928632751559,33.64754286683548,30262100
2024-11-18,34.8140869140625,34.905221874790115,33.90272340048273,33.90272340048273,39004100
2024-11-19,34.44953918457031,34.90522092901325,34.31283674718292,34.72294753592091,26002700
2024-11-21,34.54978942871094,34.750290507052966,34.221698019269716,34.60447248914307,36048400
2024-11-22,35.92594528198242,36.29960763141292,35.06015279172589,35.27887807133205,85234900
2024-11-25,35.70722198486328,36.32694943911444,35.6798821925385,35.88949537903877,41119500
2024-11-26,35.661651611328125,36.00796720792277,35.5978564500304,35.87126478081716,35188200
2024-11-27,35.534061431884766,35.8712649253277,35.31533268042886,35.725446916548954,30600700
2024-11-28,35.169517517089844,35.81658476611146,34.97813201694134,35.37001859909829,33113500
2024-11-29,35.45204162597656,35.74367766855257,35.00547198020813,35.08749483446862,44011700
2024-12-02,35.67988204956055,35.90772292222294,35.33356294967249,35.452041176898156,31711800
2024-12-03,35.99885559082031,35.99885559082031,35.61608461785142,35.90772063818265,22536200
2024-12-04,35.771018981933594,36.326951298159756,35.52495040869041,35.99885986716884,31584400
2024-12-05,36.12644577026367,36.28137936101707,35.73455921765726,35.898604913007645,25214200
2024-12-06,35.570518493652344,36.18113388425758,35.50672332283067,36.1264508193064,31118500
2024-12-09,36.490997314453125,36.60947207261732,35.87126982337872,35.88949751153691,28548700
2024-12-10,36.6276969909668,36.84642575574867,36.55478972042335,36.72794752996783,21837600
2024-12-11,36.992244720458984,37.14717484719006,36.40897263487586,36.77351595007738,46900900
2024-12-12,36.33058547973633,36.85175903780344,36.122114610602495,36.69067054057636,38310600
2024-12-13,36.1031608581543,36.70014329421456,35.932594447851365,36.57695563904749,23235400
2024-12-16,35.95154571533203,36.25477407784616,35.84731390271616,36.18844309946914,21349400
2024-12-17,36.29267883300781,36.47272315992184,35.84731420511476,35.9515460186099,39617200
2024-12-18,35.35456848144531,36.38744126678489,35.35456848144531,36.27372791471213,58126400
2024-12-19,35.21242904663086,35.94207346525872,35.04186263111954,35.686223841991755,43268400
2024-12-20,34.91867446899414,35.392469257527395,34.78601250656761,35.212428539201014,59277400
2024-12-23,34.92815017700195,35.10819088392619,34.79548822297703,35.06081213102688,43785600
2024-12-26,33.89527893066406,34.11322409527849,33.7341868260907,33.762616970878526,22920700
2024-12-27,33.791046142578125,34.113226762144635,33.74366738391755,34.113226762144635,24167200
2024-12-30,34.29326629638672,34.46383271343732,33.89528039978028,33.90475470527534,22355600
2025-01-02,34.84286880493164,35.14609717712559,34.293265121100525,34.51121028769197,30046800
2025-01-03,34.47330856323242,35.098717516600075,34.41645188937455,34.94710333441298,23314200
2025-01-06,34.312217712402344,34.76706027554753,34.17008144472612,34.68177706903485,23760200
2025-01-07,35.04186248779297,35.29771211001348,34.397501279556295,34.63439867626779,37753300
2025-01-08,34.75758743286133,35.1745255629305,34.52069002866504,35.05134151538104,24483500
2025-01-09,34.90919876098633,35.03238641318987,34.77653680389047,34.77653680389047,11526600
2025-01-10,35.00395584106445,35.55355950204822,34.966055007191265,35.29770989587652,40328800
2025-01-13,35.12714385986328,35.5630341794937,35.03238635203657,35.34508901967849,22897100
2025-01-14,34.8902473449707,35.1840014101812,34.66282787461257,35.16504918519014,29173100
2025-01-15,35.33561706542969,35.36404359671527,34.87129657074955,34.99448423093284,32512700
2025-01-16,35.108192443847656,35.288236773538735,34.84286852400897,35.25980662872223,26733200
2025-01-17,35.25033187866211,35.43985051105485,34.91867336828299,35.07028755124374,39941100
2025-01-20,35.33561706542969,35.468279031119025,35.165050648181264,35.26928608258502,13912800
2025-01-21,35.3450927734375,35.39247153238263,34.79549266309234,35.15557412288939,23612200
2025-01-22,35.14609909057617,35.657798352049525,35.08924241215662,35.40194872131285,21832200
2025-01-23,34.89972686767578,35.44932695858862,34.77653920695994,35.174525105748465,26725700
2025-01-24,34.71968078613281,34.966056095194226,34.492261316748596,34.94710387028432,16216500
2025-01-27,35.231380462646484,35.34509019878532,34.558592736237976,34.65335024722579,29809700
2025-01-28,35.18400192260742,35.525134747880244,34.94710452891989,35.43985154156204,27621700
2025-01-29,34.96605682373047,35.37352063086482,34.83339124659701,35.250332973767435,18204400
2025-01-30,35.43037414550781,35.544083884024566,34.871296143546594,35.09871923534752,30916000
2025-01-31,35.71464920043945,36.35901039015663,35.297711095526644,35.43037305550948,37044800
2025-02-03,35.534610748291016,35.828364831793195,35.42090100603139,35.78098245898145,24877600
2025-02-04,35.18400192260742,35.392469171010646,34.89024785311863,35.34509041522661,34290300
2025-02-05,34.92815017700195,35.12714310803934,34.82391475176318,35.10819088392619,20539800
2025-02-06,34.861820220947266,35.17452289105419,34.77653701732406,34.909198975234105,17512400
2025-02-07,34.66282653808594,35.089238932257686,34.46382999073633,34.92815044819585,21438700
2025-02-10,34.89972686767578,35.08924189675557,34.795491432821414,34.880774641814305,17483300
2025-02-11,34.89972686767578,35.14609857433999,34.75758698109846,35.0702896708941,16624300
2025-02-12,34.37854766845703,34.823915913050136,34.21745918027406,34.7291584040916,37364500
2025-02-13,34.41645050048828,34.425928419799064,34.13217437220544,34.302740772128566,15351300
2025-02-14,35.477752685546875,35.61041826356903,34.49226226646834,34.53016310256442,40322000
2025-02-17,35.69569778442383,35.93259517969534,35.50618276002052,35.667271253716805,22615200
2025-02-18,36.34953689575195,36.42534218253254,35.73360222236056,35.74308014243775,44062600
2025-02-19,36.42533874511719,36.63380958993357,35.88521302424478,36.112636092659656,32648200
2025-02-20,36.48219680786133,36.54852778560334,36.3021560989569,36.40638791057493,26641200
2025-02-21,36.37796401977539,36.510625984880676,36.169493151885696,36.510625984880676,30115200
2025-02-24,36.12211608886719,36.49167547035198,35.81888769304543,36.482201164443374,27830300
2025-02-25,35.96102523803711,36.42534210737452,35.847315500717166,36.122113731343084,31960900
2025-02-26,35.96102523803711,36.245301388720655,35.77150659932562,36.245301388720655,27420200
2025-02-27,34.69125747680664,34.8144451427738,33.620480165976225,34.454360065590826,129693500
2025-02-28,34.04689407348633,34.63439860396958,33.93318433543705,34.577545542328636,55476800
2025-03-05,32.80554962158203,33.269870097421105,32.73921864142892,33.18458689225749,48552000
2025-03-06,32.46441650390625,33.27934409806549,32.246471340430425,32.98559365000852,47749600
2025-03-07,32.81502914428711,33.09930530379523,32.43599185509796,32.49284853290658,28074700
2025-03-10,32.80554962158203,32.80554962158203,32.21804510532564,32.76764878632833,35037200
2025-03-11,32.312801361083984,33.07087587300308,32.132760652625144,32.92873599832646,28805400
2025-03-12,32.312801361083984,32.59708111043723,32.180139405928294,32.36965803390807,20149100
2025-03-13,32.63498306274414,32.72974418736544,32.255949408560845,32.38861136826336,19263600
2025-03-14,33.639427185058594,33.88579886408546,32.56865003999096,32.78659519079817,41529400
2025-03-17,34.26483917236328,34.50173656808337,33.73418770463402,33.74366562473256,31175900
2025-03-18,34.29326629638672,34.501737164952445,34.02794236531576,34.29326629638672,15086400
2025-03-19,34.26483917236328,34.42593128113199,34.14165151445397,34.36907460484291,21180500
2025-03-20,34.34064483642578,34.56806429060609,33.88579869853107,34.264835941854315,46921900
2025-03-21,34.87129211425781,35.08923726071834,34.283787649243905,34.321692095958866,61175700
2025-03-24,34.823917388916016,35.00395810947441,34.5870199917125,34.776538632428796,20348000
2025-03-25,35.09872055053711,35.55356313641502,34.71020894917675,34.918676208474416,28036100
2025-03-26,35.43037414550781,35.657797237308735,35.2029546684743,35.2029546684743,26870300
2025-03-27,35.69569778442383,35.979977550563554,35.43037385844529,35.46827830923291,28444400
2025-03-28,35.46828079223633,35.89469685653035,35.146100167521695,35.6767516713951,22057700
2025-03-31,35.21242904663086,35.66727161640523,35.13662375905218,35.39246976755173,26049400
2025-04-01,35.3450927734375,35.97997971055853,35.25033525554724,35.3450927734375,19075600
2025-04-02,35.25033187866211,35.34508938747485,34.899724758334244,35.31666285778448,16959200
2025-04-03,34.113224029541016,34.3975001735004,33.743664680917085,34.25536390890435,65896000
2025-04-04,32.739219665527344,33.17511001010186,32.03800539204092,32.919264001375346,87263200
2025-04-07,31.441022872924805,32.739219598575595,31.374691890832477,32.14223714497724,85724900
2025-04-08,30.322866439819336,32.16118891641713,30.209154895421193,31.93376944238821,62128500
2025-04-09,31.554731369018555,31.820058901707515,29.41318057129223,29.669028376804764,106391600
2025-04-10,29.59322166442871,31.28940785236286,29.564795134220343,31.27045562730151,71250600
2025-04-11,30.180727005004883,30.607141210671667,29.166806493289084,29.849070306786096,65329400
2025-04-14,30.0670166015625,31.15674605221683,29.792216566291795,30.891418514758282,56015200
2025-04-15,29.375276565551758,30.19968028376928,29.356324340447063,30.06701651542009,58276900
2025-04-16,29.375276565551758,29.820643011210066,29.233138492033884,29.650078407418818,73227700
2025-04-17,29.947561264038086,30.267907870524713,29.568968473423748,29.772826414762847,65752700
2025-04-22,30.015514373779297,30.335860991790444,29.44277317012997,29.899023852887055,41683900
2025-04-23,29.675752639770508,30.85035815124014,29.607800606757742,30.432936403814253,71566500
2025-04-24,29.53984832763672,29.93785467615614,29.18067091842079,29.908731583013004,61589200
2025-04-25,29.627214431762695,29.83107051999426,29.316575524998065,29.452479583819105,35581500
2025-04-28,29.510725021362305,29.87961012562846,29.365113259806296,29.66604448056258,27362000
2025-04-29,29.666044235229492,29.90873111966719,29.26803789287598,29.413649653227804,33041100
2025-04-30,29.11271858215332,29.68545978044638,29.083595489314114,29.52043262413221,52798300
2025-05-02,29.90873146057129,29.90873146057129,29.093303371441927,29.316576714850545,33146600
2025-05-05,28.79237174987793,29.724290346606505,28.79237174987793,29.67575185890742,59011700
2025-05-06,29.268037796020508,29.501016982123236,29.083595246023105,29.229208857447045,52751300
2025-05-07,29.40394401550293,29.41364986158168,29.02535121404161,29.41364986158168,35050400
2025-05-08,29.811655044555664,30.12229580203148,29.55926232215958,29.695166380611923,44665000
2025-05-09,30.00580596923828,30.267908246406055,29.743703692070508,30.19024851815864,25075600
2025-05-12,30.724159240722656,31.22894655384928,30.724159240722656,30.96684612548595,53493600
2025-05-13,31.19011878967285,31.30660745496063,30.432935059086475,30.840649090701607,56165300
2025-05-14,30.976552963256836,31.180409052053722,30.77269687445995,31.063920387470912,28060100
2025-05-15,30.937725067138672,31.151288860433016,30.665915088038055,30.772697910462227,32468300
2025-05-16,31.083335876464844,31.219239936075414,30.733866178547434,30.90860102750614,48111800
2025-05-19,31.044506072998047,31.160994741633885,30.772697945145083,30.908602009071565,30200500
2025-05-20,31.170703887939453,31.46192740731888,31.015384430729895,31.112457702820386,33485800
2025-05-21,30.82123374938965,31.442511569478505,30.762989416644807,31.267776719690026,28724100
2025-05-22,30.41352081298828,30.72415973422627,30.297030291747028,30.71445203649333,42207300
2025-05-23,30.48147201538086,30.48147201538086,29.96697701042583,30.18054080007188,25732400
2025-05-26,30.384397506713867,30.607670849897698,30.22907804718408,30.539716966243656,21277100
2025-05-27,30.607669830322266,30.743573889995215,30.44264267862485,30.597962132980776,34361500
2025-05-28,30.510595321655273,30.792111144000494,30.510595321655273,30.74357450787152,30516200
2025-05-29,30.326152801513672,30.578547383052328,30.14171025124427,30.559131987959972,20778800
2025-05-30,29.996097564697266,30.355274956596304,29.996097564697266,30.238784441194095,45127700
2025-06-02,30.170833587646484,30.724159391371266,30.102881555828212,30.714451693746653,35111000
2025-06-03,30.18000030517578,30.299999237060547,29.389999389648438,29.8799991607666,59765500
